year,month,x,y,utmk_x,utmk_y,longitude,latitude,labels
2007,01,1718.5,1457.5,941656.2433277478,1937980.790094045,126.8383022971836,37.441910145808926,{사업용자동차}{승용차}{화물차}
2007,01,1954.5,682.5,942598.3966521445,1941080.732299186,126.84871058929738,37.469909189130384,{승용차}{원동기장치자전거}
2007,01,1994.5,633.5,942758.0836562795,1941276.7286450593,126.85050109931574,37.47168563367349,{승용차}{신호위반}
2007,01,2017.5,753.5,942849.9036836572,1940796.7375939407,126.85157672660618,37.46736513426865,{승용차}
2007,01,2029.5,403.5,942897.8097848977,1942196.7114930367,126.85200974513504,37.479986145572724,{승용차}{차대사람}
2007,01,2064.5,418.5,943037.5359135158,1942136.7126116469,126.85359464815492,37.479454009927096,{승용차}{차대사람}
2007,01,2065.5,419.5,943041.5280886192,1942132.7126862209,126.85364010783229,37.479418204857055,{택시}
2007,01,2071.5,1457.5,943065.4811392395,1937980.790094045,126.85423220434389,37.441998065234806,{승용차}
2007,01,2073.5,444.5,943073.4654894462,1942032.7145505713,126.85400904813133,37.47851888740818,{승합차}{차량단독}
2007,01,2075.5,427.5,943081.449839653,1942100.713282813,126.85409408295278,37.47913225624479,{승용차}{신호위반}{차대사람}
2007,01,2080.5,425.5,943101.4107151699,1942108.713133665,126.854319212067,37.47920559053047,{승용차}{신호위반}{차대사람}
2007,01,2084.5,400.5,943117.3794155833,1942208.7112693146,126.85449207460462,37.480107863723525,{승용차}
