대지위치,착공예정일,실착공일,사용승인일,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정용면적(㎡),용적률(%),주용도,기타용도,위도,경도,labels
경기도 광명시 옥길동 94-2,20170410.0,20170410.0,20171026.0,168.0,84.48,50.29,168.96,168.96,100.57,제1종근린생활시설,"제1,2종근린생활시설",37.4723761,126.8392248,제1종근린생활시설
경기도 광명시 일직동 515-1,20170401.0,20170413.0,20190821.0,19516.4,8991.86,46.07,119835.79,87797.3,449.86,공장,공장(지식산업센터),37.4212396,126.886224,공장
경기도 광명시 소하동 1337-2,20170420.0,20170420.0,20180803.0,597.4,402.92,67.45,3223.59,2701.94,452.28,업무시설,오피스텔,37.4476044,126.8854901,업무시설
경기도 광명시 가학동 819-28,20170420.0,20170420.0,20170901.0,480.0,124.67,25.97,124.67,124.67,25.97,단독주택,단독주택,37.4132602,126.8625478,단독주택
경기도 광명시 소하동 1396-5,20170420.0,20170420.0,20171016.0,269.0,113.02,42.01,203.58,203.58,75.68,단독주택,,37.431519,126.8758116,단독주택
경기도 광명시 가학동 819-1,20170426.0,20170426.0,20170901.0,633.0,124.67,19.7,124.67,124.67,19.7,단독주택,단독주택,37.4132095,126.8623605,단독주택
경기도 광명시 소하동 29-11,20170426.0,20170426.0,20180725.0,416.0,245.32,58.97,994.45,994.45,239.05,제2종근린생활시설,다세대주택,37.4506379,126.8909259,제2종근린생활시설
경기도 광명시 노온사동 152-4,20170427.0,20170427.0,20170804.0,365.0,197.0,53.97,394.0,394.0,107.95,제1종근린생활시설,"제1,2종근린생활시설",37.45150940000001,126.8482467,제1종근린생활시설
경기도 광명시 소하동 1121-1,20170430.0,20170430.0,20171218.0,7450.0,758.67,10.18,1650.51,1650.51,22.15,교정및군사시설,,37.4397486,126.881855,교정및군사시설
경기도 광명시 하안동 874-2,20170501.0,20170501.0,20171227.0,311.1,171.6,55.16,372.92,372.92,119.87,단독주택,단독주택,37.4535422,126.8615345,단독주택
경기도 광명시 가학동 815-3,20170508.0,20170502.0,20171114.0,509.0,66.8,13.12,66.8,66.8,13.12,제1종근린생활시설,제1종근린생활시설,37.4122639,126.8633231,제1종근린생활시설
경기도 광명시 노온사동 217-11,20170508.0,20170508.0,20171219.0,493.0,288.92,58.6,910.12,571.76,115.98,제1종근린생활시설,"제1종근린생활시설, 창고시설",37.4483402,126.845986,제1종근린생활시설
경기도 광명시 노온사동 217-22,20170511.0,20170511.0,20171219.0,690.0,291.125,42.19,861.8,568.3,82.36,창고시설,"제1,2종근린생활시설",37.44858079999999,126.8459409,창고시설
경기도 광명시 광명동 92-10,20170512.0,20170512.0,20180124.0,331.6,194.59,58.68,938.33,938.33,282.97,제1종근린생활시설,보건소,37.482778,126.8562863,제1종근린생활시설
경기도 광명시 일직동 508-4,20170520.0,20170520.0,20190524.0,2090.2,1333.59,63.8,21739.23,14628.9,699.88,업무시설,"업무시설(오피스텔),업무시설(사무소),제1,2종근린생활시설(소매점,의원,일반음식점)",37.4212396,126.886224,업무시설
경기도 광명시 노온사동 761-9,20170522.0,20170522.0,20171127.0,569.0,80.0,14.06,80.0,80.0,14.06,제2종근린생활시설,,37.4266374,126.848382,제2종근린생활시설
경기도 광명시 노온사동 761-15,20170522.0,20170522.0,20171127.0,520.0,310.0,59.62,310.0,310.0,59.62,제2종근린생활시설,,37.4267187,126.8485072,제2종근린생활시설
경기도 광명시 하안동 234-2,20170525.0,20170525.0,20180308.0,475.0,200.65,42.24,475.62,475.62,100.13,제1종근린생활시설,소매점,37.4560371,126.8773032,제1종근린생활시설
경기도 광명시 광명동 158-1079,20170526.0,20170526.0,20171020.0,369.0,220.88,59.86,880.56,880.56,238.63,공동주택,"공동주택(다세대주택),업무시설(오피스텔)",37.4810828,126.8515056,공동주택
경기도 광명시 광명동 189-58,20170530.0,20170530.0,20171017.0,322.0,188.9,58.66,499.72,499.72,155.19,공동주택,공동주택(다세대주택)-11세대,37.4790575,126.8507065,공동주택
경기도 광명시 일직동 515,20170601.0,20170601.0,20190719.0,8783.8,5727.13,65.2,66724.573,39521.35,449.93,제1종근린생활시설,"근린생활시설,문화및집회시설",37.4212396,126.886224,제1종근린생활시설
경기도 광명시 일직동 515,20170601.0,20170601.0,20190719.0,8783.8,5727.13,65.2,66724.573,39521.35,449.93,업무시설,"근린생활시설,업무시설",37.4212396,126.886224,업무시설
경기도 광명시 일직동 515,20170601.0,20170601.0,20190719.0,8783.8,5727.13,65.2,66724.573,39521.35,449.93,업무시설,"근린생활시설,업무시설",37.4212396,126.886224,업무시설
경기도 광명시 광명동 33,20170602.0,20170602.0,20200427.0,811.2,476.95,58.8,4221.84,3550.87,437.73,업무시설,"업무시설(오피스텔),제1,2종근린생활시설(소매점,휴게음식점,일반음식점)",37.4779498,126.8601972,업무시설
경기도 광명시 광명동 32-176,20170605.0,20170605.0,20171103.0,104.0,49.73,47.82,118.43,118.43,113.88,단독주택,,37.4790385,126.8621519,단독주택
경기도 광명시 광명동 49-82,20170605.0,20170605.0,20171228.0,489.0,289.37,59.18,1168.57,1168.57,238.97,공동주택,"공동주택(다세대주택),업무시설(오피스텔)",37.4749785,126.8543653,공동주택
경기도 광명시 광명동 101-5,20170524.0,20170608.0,20180803.0,286.6,197.79,69.01,1670.575,1442.46,503.3,업무시설,"제1,2종근린생활시설",37.4823607,126.8554697,업무시설
경기도 광명시 일직동 524,20170609.0,20170609.0,20171212.0,716.7,617.63,86.18,2470.52,2470.52,344.71,자동차관련시설,"제1종근린생활시설,제2종근린생활시설",37.4212396,126.886224,자동차관련시설
경기도 광명시 일직동 380-10,20170619.0,20170619.0,20180829.0,12672.0,9476.85,74.79,28378.41,10171.03,80.26,자동차관련시설,주차장,37.4212396,126.886224,자동차관련시설
경기도 광명시 광명동 32-134,20170628.0,20170628.0,20180108.0,482.0,244.77,50.78,1155.3,1155.3,239.69,공동주택,다세대주택 및 오피스텔,37.4785203,126.8617479,공동주택
경기도 광명시 철산동 76-46,20170628.0,20170628.0,20171101.0,138.0,78.42,56.83,189.22,189.22,137.12,단독주택,다가구주택,37.4855242,126.8643905,단독주택
경기도 광명시 소하동 1337-4,20170621.0,20170630.0,20180827.0,600.8,411.87,68.55,3656.91,2714.83,451.87,교육연구시설,교육연구시설(학원),37.4471542,126.88549,교육연구시설
경기도 광명시 소하동 1337-9,20170701.0,20170701.0,20181203.0,601.4,420.57,69.93,4133.65,2508.05,417.04,업무시설,"업무시설(오피스텔),제1종근린생활시설(소매점)",37.44616329999999,126.8854898,업무시설
경기도 광명시 노온사동 356,20170718.0,20170718.0,20171109.0,974.0,545.5,56.01,545.5,545.5,56.01,제1종근린생활시설,창고시설,37.4444969,126.8466071,제1종근린생활시설
경기도 광명시 노온사동 356,20170718.0,20170718.0,20171109.0,974.0,545.5,56.01,545.5,545.5,56.01,제1종근린생활시설,,37.4444969,126.8466071,제1종근린생활시설
경기도 광명시 광명동 247-5,20170720.0,20170720.0,20180614.0,519.0,243.68,46.95,898.86,653.89,125.99,종교시설,,37.4748976,126.8476067,종교시설
경기도 광명시 소하동 1395-4,20170720.0,20170720.0,20171222.0,277.0,107.89,38.95,205.64,205.64,74.24,단독주택,다가구주택,37.4313729,126.8755592,단독주택
경기도 광명시 소하동 909-34,20170724.0,20170724.0,20180307.0,98.0,53.06,54.14,218.52,177.46,181.08,단독주택,,37.4379014,126.8784965,단독주택
경기도 광명시 소하동 1398-5,20170803.0,20170803.0,20180208.0,282.2,138.33,49.02,221.3,221.3,78.42,단독주택,단독주택(단독주택),37.4310911,126.8759384,단독주택
경기도 광명시 광명동 55-5,20170804.0,20170804.0,20191205.0,196.7,132.64,67.43,779.46,779.46,396.27,공동주택,다세대주택 및 근린생활시설,37.4838954,126.8558886,공동주택
경기도 광명시 소하동 35-6,20170804.0,20170804.0,20180808.0,849.0,459.59,54.13,1318.85,1318.85,155.34,공동주택,,37.45095209999999,126.8919595,공동주택
경기도 광명시 소하동 35-6,20170804.0,20170804.0,20180808.0,849.0,459.59,54.13,1318.85,1318.85,155.34,공동주택,,37.45095209999999,126.8919595,공동주택
경기도 광명시 일직동 22-21,20170804.0,20170804.0,20171031.0,364.4,172.0,47.2,299.0,299.0,82.05,제2종근린생활시설,,37.4212396,126.886224,제2종근린생활시설
경기도 광명시 노온사동 755-3,20170821.0,20170821.0,20180119.0,646.0,266.38,41.2353,266.38,266.38,41.2353,제1종근린생활시설,,37.427184,126.8483947,제1종근린생활시설
경기도 광명시 노온사동 755-1,20170821.0,20170821.0,20180119.0,511.0,231.0,45.21,231.0,231.0,45.21,제1종근린생활시설,,37.4271085,126.8481926,제1종근린생활시설
경기도 광명시 노온사동 360-5,20170823.0,20170823.0,20171213.0,742.0,247.4,33.34,494.8,494.8,66.68,제1종근린생활시설,창고시설,37.4433012,126.8467434,제1종근린생활시설
경기도 광명시 광명동 158-949,20170823.0,20170823.0,20180309.0,590.5,284.52,48.18,1448.87,1411.25,238.99,업무시설,"업무시설(오피스텔),공동주택(다세대주택)",37.4798132,126.8503541,업무시설
경기도 광명시 광명동 158-526,20170828.0,20170828.0,20180921.0,210.9,140.4,66.57,810.02,810.02,384.08,제2종근린생활시설,"제2종근린생활시설,단독주택",37.4784314,126.8546629,제2종근린생활시설
경기도 광명시 노온사동 209-18,20170830.0,20170830.0,20171227.0,324.0,185.35,57.21,185.35,185.35,57.21,제2종근린생활시설,,37.4496166,126.8488421,제2종근린생활시설
경기도 광명시 광명동 183-25,20170903.0,20170903.0,20180515.0,248.0,144.63,58.32,611.51,593.6,239.35,공동주택,"근린생활시설,업무시설",37.4796892,126.8496093,공동주택
경기도 광명시 광명동 158-1151,20170904.0,20170904.0,20180112.0,96.39,57.31,59.4564,162.87,162.87,168.9698,단독주택,다가구주택,37.4813061,126.8530874,단독주택
경기도 광명시 소하동 29-5,20170906.0,20170906.0,20180111.0,108.0,55.67,51.55,165.24,165.24,153.0,단독주택,,37.450795,126.8916256,단독주택
경기도 광명시 노온사동 831-3,20170907.0,20170907.0,20180202.0,330.0,148.58,45.02,225.32,225.32,68.28,단독주택,단독주택,37.4314437,126.8572085,단독주택
경기도 광명시 노온사동 760-2,20170911.0,20170911.0,20180115.0,330.0,197.64,59.89,197.64,197.64,59.89,제2종근린생활시설,제2종근린생활시설,37.4264487,126.8470409,제2종근린생활시설
경기도 광명시 노온사동 760-10,20170911.0,20170911.0,20180115.0,330.0,197.76,59.93,346.57,346.57,105.02,제2종근린생활시설,"제2종근린생활시설,단독주택",37.4264445,126.847245,제2종근린생활시설
경기도 광명시 광명동 148-6,20170911.0,20170911.0,20180205.0,341.4,203.535,59.61,850.585,850.585,249.14,공동주택,다세대주택(8세대)및 오피스텔(2호실),37.4813953,126.8524886,공동주택
경기도 광명시 광명동 288-62,20170911.0,20170911.0,20181112.0,2057.0,561.99,27.32,2816.52,2816.52,136.92,종교시설,,37.4756296,126.85197,종교시설
경기도 광명시 광명동 126-13,20170912.0,20170912.0,20180308.0,420.1,235.89,56.15,998.39,998.39,237.66,공동주택,다세대주택 및 오피스텔,37.4789775,126.8591676,공동주택
경기도 광명시 광명동 213-8,20170912.0,20170912.0,20180409.0,881.0,321.1,36.45,2109.85,2109.85,239.48,업무시설,오피스텔 및 다세대주택,37.478021,126.8485635,업무시설
경기도 광명시 소하동 928-33,20170913.0,20170913.0,20180627.0,73.0,36.25,49.66,95.8,95.8,131.23,단독주택,,37.4358292,126.8788788,단독주택
경기도 광명시 노온사동 159-9,20170914.0,20170914.0,20171215.0,352.0,188.72,53.61,188.72,188.72,53.61,제1종근린생활시설,제1종근린생활시설,37.4515979,126.8505865,제1종근린생활시설
경기도 광명시 가학동 264-4,20170918.0,20170918.0,20180112.0,330.0,197.75,59.92,197.75,197.75,59.92,단독주택,단독주택,37.4152971,126.8587129,단독주택
경기도 광명시 광명동 290-36,20170918.0,20170918.0,20180302.0,284.0,164.095,57.78,568.05,513.6,180.84,공동주택,,37.4747122,126.8508885,공동주택
경기도 광명시 가학동 264,20170918.0,20170918.0,20180112.0,330.0,192.69,58.39,192.69,192.69,58.39,단독주택,단독주택,37.4153331,126.8589962,단독주택
경기도 광명시 가학동 342-2,20170918.0,,20171219.0,449.0,66.0,14.7,66.0,66.0,14.7,제1종근린생활시설,,37.4215046,126.8553266,제1종근린생활시설
경기도 광명시 광명동 586,20170920.0,20170920.0,20180226.0,653.0,228.48,34.99,228.48,228.48,34.99,제1종근린생활시설,제1종근린생활시설,37.4614685,126.8532984,제1종근린생활시설
경기도 광명시 소하동 35-14,20170920.0,20170920.0,20171229.0,115.0,64.8,56.35,64.8,64.8,56.35,제2종근린생활시설,제2종근린생활시설,37.4508902,126.8915763,제2종근린생활시설
경기도 광명시 광명동 586-5,20170920.0,20170920.0,20180309.0,654.0,236.9,36.22,236.9,236.9,36.22,제1종근린생활시설,제1종근린생활시설,37.4611799,126.853395,제1종근린생활시설
경기도 광명시 하안동 234-5,20170921.0,20170921.0,20180424.0,785.0,308.0,39.23,434.5,434.5,55.35,제1종근린생활시설,"휴게음식점, 의원",37.4555727,126.8772112,제1종근린생활시설
경기도 광명시 가학동 325-1,20170929.0,20171003.0,20180129.0,340.0,200.72,59.04,200.72,200.72,59.04,제1종근린생활시설,제1종근린생활시설,37.4204099,126.856055,제1종근린생활시설
경기도 광명시 광명동 28-10,20171020.0,20171020.0,20180501.0,399.0,238.55,59.79,918.4,918.4,230.18,공동주택,"공동주택(다세대주택),업무시설(오피스텔)",37.4796377,126.8600031,공동주택
경기도 광명시 철산동 98,20171020.0,20171020.0,20180406.0,391.2,213.94,54.69,600.72,600.72,153.56,공동주택,도시형생활주택(다세대주택),37.4863698,126.8667438,공동주택
경기도 광명시 가학동 산 14-1,20171030.0,20171030.0,20190111.0,610484.0,254.23,0.0416,254.23,254.23,0.0416,제2종근린생활시설,놀이형시설,37.427194,126.863446,제2종근린생활시설
경기도 광명시 소하동 36-52,20171101.0,20171101.0,20190403.0,2266.0,1146.03,50.58,11123.97,5438.19,239.99,공동주택,"아파트및제1,2종근린생활시설",37.4515296,126.8907319,"공동주택,아파트,대규모"
경기도 광명시 노온사동 754-9,20171102.0,20171102.0,20180322.0,368.0,209.1,56.82,209.1,209.1,56.82,창고시설,,37.4273988,126.8484955,창고시설
경기도 광명시 노온사동 754-10,20171102.0,20171102.0,20180322.0,355.0,206.71,58.23,206.71,206.71,58.23,창고시설,,37.42726870000001,126.8486765,창고시설
경기도 광명시 노온사동 754-1,20171102.0,20171102.0,20180322.0,349.0,206.64,59.21,206.64,206.64,59.21,창고시설,,37.4275358,126.8483761,창고시설
경기도 광명시 광명동 32-85,20171107.0,20171107.0,20180717.0,274.0,161.91,59.09,657.38,657.38,239.92,공동주택,"공동주택(다세대주택), 업무시설(오피스텔)",37.4784154,126.8611686,공동주택
경기도 광명시 철산동 80-4,20171109.0,20171109.0,20180420.0,427.0,228.8,53.58,659.28,659.28,154.4,공동주택,공동주택(다세대주택),37.487275,126.8695926,공동주택
경기도 광명시 철산동 198-3,20171121.0,20171121.0,20180619.0,764.5,366.49,47.94,1175.93,1175.93,153.82,공동주택,도시형생활주택(단지형다세대),37.4822194,126.8624325,공동주택
경기도 광명시 철산동 198-3,20171121.0,20171121.0,20180619.0,764.5,366.49,47.94,1175.93,1175.93,153.82,공동주택,도시형생활주택(단지형다세대),37.4822194,126.8624325,공동주택
경기도 광명시 가학동 535,20171123.0,20171123.0,20181101.0,653.0,386.2,59.14,494.62,494.62,75.75,제1종근린생활시설,"제1종근린생활시설(소매점,휴게음식점),단독주택(1가구)",37.4164463,126.8525768,제1종근린생활시설
경기도 광명시 광명동 348-47,20171123.0,20171123.0,20180621.0,232.2,154.15,66.39,670.65,670.65,288.82,공동주택,"공동주택(다세대주택),업무시설(오피스텔)",37.4733751,126.8500625,공동주택
경기도 광명시 하안동 718-2,20171128.0,,,128813.9,2576.51,2.0,14164.71,5281.17,4.1,교육연구시설,문화집회시설(공연장),37.4667431,126.8695513,교육연구시설
경기도 광명시 광명동 153-1,20171128.0,20171128.0,20180724.0,736.8,289.22,39.25,1847.885,1765.515,239.62,업무시설,"업무시설(오피스텔),공동주택(다세대주택)",37.4812315,126.8501395,업무시설
경기도 광명시 광명동 213-2,20171211.0,20171211.0,20180620.0,308.0,184.25,59.82,726.04,726.04,235.73,공동주택,"공동주택(다세대주택), 업무시설(오피스텔)",37.4779524,126.8489027,공동주택
경기도 광명시 광명동 287-1,20171214.0,20171214.0,20180627.0,144.0,88.7,61.6,494.95,494.95,343.72,단독주택,"단독주택(다가구주택),제1종근린생활시설(소매점),제2종근린생활시설(사무소),업무시설(오피스텔)",37.4761474,126.8521276,단독주택
경기도 광명시 일직동 24-6,20171214.0,20171214.0,20180611.0,330.0,156.42,47.4,229.7,229.7,69.6,제2종근린생활시설,"제2종근린생활시설(수리점),단독주택(단독주택)",37.4212396,126.886224,제2종근린생활시설
경기도 광명시 광명동 288-46,20171214.0,20171214.0,20180627.0,154.0,92.4,60.0,494.83,494.83,321.32,단독주택,"단독주택(다가구주택),제1종근린생활시설(미용원),제2종근린생활시설(사무소),업무시설(오피스텔)",37.4761072,126.8522585,단독주택
경기도 광명시 광명동 158-833,20171218.0,20171218.0,20180725.0,182.1,119.95,65.87,457.53,457.53,251.25,공동주택,"다세대주택(도시형생활주택),제2종근.생(일반음식점)",37.4793821,126.8528586,공동주택
경기도 광명시 소하동 산 76,20171228.0,20171228.0,20190114.0,2151.0,788.08,36.64,676.68,676.68,31.46,교정및군사시설,,37.4397486,126.881855,교정및군사시설
경기도 광명시 소하동 산 76,20171228.0,20171228.0,20190114.0,2151.0,788.08,36.64,676.68,676.68,31.46,교정및군사시설,,37.4397486,126.881855,교정및군사시설
경기도 광명시 소하동 산 76,20171228.0,20171228.0,20190114.0,2151.0,788.08,36.64,676.68,676.68,31.46,교정및군사시설,,37.4397486,126.881855,교정및군사시설
경기도 광명시 광명동 130-5,20180103.0,20180103.0,20180620.0,395.8,236.5,59.75,915.21,915.21,231.23,공동주택,"공동주택(다세대주택),업무시설(오피스텔)",37.4796257,126.8586744,공동주택
경기도 광명시 노온사동 375-2,20180110.0,20180110.0,20180516.0,696.0,372.66,53.54,480.67,480.67,69.06,창고시설,,37.4423525,126.8449905,창고시설
경기도 광명시 하안동 884,20170525.0,20180115.0,20180622.0,975.0,776.98,79.69,2239.53,2239.53,229.7,자동차관련시설,"자동차관련시설(주차장),제2종근린생활시설(일반음식점,사무소)",37.4523465,126.8625966,자동차관련시설
경기도 광명시 광명동 158-92,20180125.0,20180125.0,20180808.0,193.7,127.935,66.05,782.71,782.71,404.08,제2종근린생활시설,공동주택,37.4808951,126.8545244,제2종근린생활시설
경기도 광명시 소하동 1077-4,20180201.0,20180201.0,20180529.0,752.0,192.5,25.6,321.52,321.52,42.76,제2종근린생활시설,제2종근린생활시설,37.4346278,126.879198,제2종근린생활시설
경기도 광명시 광명동 277-9,20180214.0,20180214.0,20180801.0,149.0,82.241,55.2,217.177,217.177,145.76,단독주택,다가구주택(3가구),37.4759511,126.8501545,단독주택
경기도 광명시 광명동 593,20180219.0,20180219.0,20180808.0,521.0,125.0,23.99,125.0,125.0,23.99,제1종근린생활시설,,37.46110669999999,126.8526484,제1종근린생활시설
경기도 광명시 광명동 593-4,20180219.0,20180219.0,20180808.0,623.0,319.0,51.2,319.0,319.0,51.2,제1종근린생활시설,,37.4614447,126.8525256,제1종근린생활시설
경기도 광명시 옥길동 141-7,20180226.0,20180226.0,20180620.0,961.0,334.04,34.76,334.04,334.04,34.76,제1종근린생활시설,제2종근린생활시설,37.4702645,126.839167,제1종근린생활시설
경기도 광명시 가학동 434-4,20180302.0,20180302.0,20180703.0,490.0,252.97,51.63,252.97,252.97,51.63,제1종근린생활시설,제1종근린생활시설(소매점),37.418793,126.8508189,제1종근린생활시설
경기도 광명시 광명동 광명재정비촉진지구 광명16R구역 16-3,20180305.0,20180305.0,20180822.0,406.2,207.92,51.19,767.32,553.0,136.13,노유자시설,,37.4749863,126.8525731,노유자시설
경기도 광명시 광명동 158-957,20180312.0,20180312.0,20180921.0,217.2,129.6,59.67,440.81,440.81,202.95,공동주택,공동주택(다세대주택),37.480326,126.8495228,공동주택
경기도 광명시 광명동 157-5,20180312.0,20180312.0,20180724.0,343.8,205.08,59.65,833.2,833.2,242.35,공동주택,다세대주택 및 오피스텔,37.4792869,126.8572943,공동주택
경기도 광명시 가학동 1053-1,20180306.0,20180323.0,20181008.0,96.0,48.0,50.0,48.0,48.0,50.0,교정및군사시설,,37.4035989,126.8734753,교정및군사시설
경기도 광명시 가학동 1053-1,20180306.0,20180323.0,20181008.0,96.0,48.0,50.0,48.0,48.0,50.0,교정및군사시설,,37.4035989,126.8734753,교정및군사시설
경기도 광명시 가학동 1053-1,20180306.0,20180323.0,20181008.0,96.0,48.0,50.0,48.0,48.0,50.0,교정및군사시설,,37.4035989,126.8734753,교정및군사시설
경기도 광명시 소하동 952,20180326.0,20180326.0,20180903.0,368.2,217.6,59.1,883.45,883.45,239.94,공동주택,다세대주택 및 오피스텔,37.4330055,126.8767424,공동주택
경기도 광명시 소하동 1342-3,20180403.0,20180403.0,20190430.0,1210.0,809.96,66.93,8429.45,6042.65,499.39,업무시설,오피스텔,37.4469538,126.8823164,업무시설
경기도 광명시 하안동 874-6,20180404.0,20180404.0,20180927.0,254.5,146.67,57.63,294.45,294.45,115.7,단독주택,단독주택(다가구주택),37.4534432,126.861018,단독주택
경기도 광명시 소하동 947-9,20180405.0,20180405.0,20181209.0,287.4,167.76,58.37,680.87,680.87,236.9,공동주택,다세대주택(도시형생활주택)/소매점,37.4336785,126.8766543,공동주택
경기도 광명시 소하동 947-8,20180405.0,20180405.0,20181207.0,282.3,167.76,59.43,677.51,677.51,239.99,공동주택,다세대주택(도시형생활주택)/소매점,37.4337069,126.876496,공동주택
경기도 광명시 소하동 947-6,20180405.0,20180405.0,20181207.0,284.0,167.76,59.07,680.87,680.87,239.74,공동주택,다세대주택(도시형생활주택)/소매점,37.4337654,126.8763551,공동주택
경기도 광명시 노온사동 656,20180409.0,20180409.0,20181122.0,377.0,161.17,42.7507,336.52,336.52,89.2626,단독주택,,37.4324664,126.8502374,단독주택
경기도 광명시 옥길동 49,20180423.0,20180423.0,20180703.0,863.0,328.9,38.11,328.9,328.9,38.11,제2종근린생활시설,제2종근린생활시설(수리점),37.4709311,126.8413097,제2종근린생활시설
경기도 광명시 광명동 288-66,20180426.0,20180426.0,20180905.0,146.0,86.615,59.33,281.225,281.225,192.62,단독주택,"다가구주택, 업무시설",37.476001,126.8512973,단독주택
경기도 광명시 하안동 866-8,20180427.0,20180427.0,20200205.0,563.0,270.88,48.11,487.42,487.42,86.58,단독주택,다가구주택,37.45441,126.8606314,단독주택
경기도 광명시 하안동 874-4,20180503.0,20180503.0,20181102.0,220.0,114.7,52.14,259.95,259.95,118.16,단독주택,,37.4534057,126.8613576,단독주택
경기도 광명시 옥길동 47-2,20180523.0,20180523.0,20180911.0,276.0,164.84,59.72,230.84,230.84,83.64,제1종근린생활시설,제1종근린생활시설,37.4701729,126.8406352,제1종근린생활시설
경기도 광명시 가학동 207,20180528.0,20180528.0,20180827.0,496.0,198.0,39.92,198.0,198.0,39.92,제1종근린생활시설,소매점,37.4169158,126.861577,제1종근린생활시설
경기도 광명시 옥길동 56-1,20180528.0,20180528.0,20180828.0,709.0,269.36,37.99,538.72,538.72,75.98,제1종근린생활시설,"제1종근린생활시설, 문화및집회시설",37.4714189,126.8399874,제1종근린생활시설
경기도 광명시 노온사동 774-3,20180529.0,20180529.0,20180831.0,516.0,233.94,45.3372,233.94,233.94,45.3372,제1종근린생활시설,소매점,37.430717,126.8512619,제1종근린생활시설
경기도 광명시 소하동 35-2,20180601.0,20180601.0,20181115.0,362.0,212.44,58.69,867.92,867.92,239.76,제1종근린생활시설,,37.4514329,126.8910476,제1종근린생활시설
경기도 광명시 일직동 510-3,20180426.0,20180604.0,20191210.0,1465.8,1021.08,69.66,12900.35,6864.51,468.31,제1종근린생활시설,"제1,2종근린생활시설,업무시설",37.4212396,126.886224,제1종근린생활시설
경기도 광명시 옥길동 111-8,20180604.0,20180604.0,20181130.0,330.0,155.58,47.15,225.86,225.86,68.44,제1종근린생활시설,"제1종근린생활시설(소매점),단독주택(단독주택)",37.4741369,126.8373106,제1종근린생활시설
경기도 광명시 일직동 광명역세권지구 원1,20180605.0,,,2367.0,960.07,40.56,2158.19,2095.54,88.53,교육연구시설,,37.4213009,126.8853993,교육연구시설
경기도 광명시 하안동 889-1,20180612.0,20180612.0,20191230.0,854.5,493.13,57.71,1787.35,1167.18,136.59,제2종근린생활시설,,37.452685,126.8600989,제2종근린생활시설
경기도 광명시 옥길동 418-15,20180615.0,20180615.0,20180829.0,276.0,162.96,59.04,162.96,162.96,59.04,제1종근린생활시설,소매점,37.4626011,126.8274674,제1종근린생활시설
경기도 광명시 하안동 240-6,20180615.0,20180615.0,20190222.0,265.0,157.43,59.41,470.13,382.02,144.16,단독주택,,37.4567032,126.87751,단독주택
경기도 광명시 광명동 158-1052,20180618.0,20180618.0,20181105.0,131.9,71.76,54.4,199.58,199.58,151.31,제1종근린생활시설,제2종근린생활시설,37.4804531,126.8515264,제1종근린생활시설
경기도 광명시 일직동 223-14,20180621.0,20180621.0,20181019.0,232.0,110.83,47.77,231.12,231.12,99.62,단독주택,단독주택(다가구주택),37.4212396,126.886224,단독주택
경기도 광명시 하안동 872-6,20180627.0,20180627.0,20190108.0,200.0,117.966,58.98,267.269,267.269,133.63,단독주택,"다가구주택, 제2종근린생활시설",37.4531721,126.860413,단독주택
경기도 광명시 철산동 146-1,20180702.0,20180702.0,20190115.0,171.0,101.7,59.47,316.37,316.37,185.01,공동주택,다세대주택,37.4850211,126.8655601,공동주택
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,28855.8,4540.3299,15.73,113098.3583,75626.3048,262.08,제2종근린생활시설,근린생활시설  기계실,37.47178899999999,126.86528540000005,"공동주택,대규모,아파트,제2종근린생활시설"
경기도 광명시 노온사동 148,20180706.0,20180706.0,20181012.0,531.0,294.0,55.37,588.0,588.0,110.73,제1종근린생활시설,,37.4516088,126.8473495,제1종근린생활시설
경기도 광명시 광명동 594,20180711.0,20180711.0,20181022.0,825.0,130.0,15.76,130.0,130.0,15.76,제1종근린생활시설,제1종근린생활시설(소매점),37.4611664,126.8522919,제1종근린생활시설
경기도 광명시 광명동 294-5,20180711.0,20180711.0,20190716.0,420.0,228.19,54.33,1457.93,1457.93,347.13,업무시설,"오피스텔, 공동주택(다세대주택)",37.47560319999999,126.8522333,업무시설
경기도 광명시 철산동 32-30,20180713.0,20180713.0,20190502.0,483.0,221.52,45.86,993.24,915.36,189.52,제1종근린생활시설,,37.48941780000001,126.8692908,제1종근린생활시설
경기도 광명시 철산동 153,20180709.0,20180716.0,20200731.0,34856.8,845.07,2.42,3228.71,2097.55,6.02,교육연구시설,도서관,37.4838205,126.8651405,교육연구시설
경기도 광명시 광명동 346-2,20180723.0,20180723.0,20190125.0,385.0,253.15,65.75,1192.41,1111.83,288.79,제2종근린생활시설,제1.2종근린생활시설및노유자시설,37.4735271,126.850736,제2종근린생활시설
경기도 광명시 일직동 501-4,20180731.0,20180731.0,20201123.0,11155.9,7792.24,69.8486,97384.25,50196.05,449.9507,공장,"공장,기숙사,제1,2종근린생활시설",37.4212396,126.886224,공장
경기도 광명시 일직동 501,20180731.0,20180731.0,20220126.0,10413.1,5847.38,56.15,96987.39,46512.59,446.67,의료시설,의료시설(종합병원),37.4212396,126.886224,의료시설
경기도 광명시 소하동 1398-4,20180723.0,20180801.0,20190306.0,278.2,129.51,46.55,190.28,171.32,61.58,단독주택,,37.4311964,126.8760898,단독주택
